code,name,market,close,volume,trade_value,turnover,short_used_ratio,margin_used_ratio
5388,中磊,TWSE,83.9,2577446.0,214850014.0,0.0,0.0,0.0
5434,崇越,TWSE,77.0,605405.0,46486285.0,0.0,0.0,0.0
5469,瀚宇博,TWSE,22.6,40548732.0,894238575.0,0.0,0.0,0.0
5471,松翰,TWSE,37.85,1177500.0,44693823.0,0.0,0.0,0.0
5484,慧友,TWSE,5.04,52692.0,264756.0,0.0,0.0,0.0
5515,建國,TWSE,11.1,383952.0,4223422.0,0.0,0.0,0.0
5519,隆大,TWSE,10.2,43331.0,441491.0,0.0,0.0,0.0
5521,工信,TWSE,13.75,3000503.0,41609288.0,0.0,0.0,0.0
5522,遠雄,TWSE,31.15,171000.0,5334750.0,0.0,0.0,0.0
5525,順天,TWSE,14.75,123240.0,1817789.0,0.0,0.0,0.0
5531,鄉林,TWSE,10.45,1287935.0,13564369.0,0.0,0.0,0.0
5533,皇鼎,TWSE,15.7,101002.0,1585231.0,0.0,0.0,0.0
5534,長虹,TWSE,75.2,750180.0,56415800.0,0.0,0.0,0.0
5538,東明-KY,TWSE,35.8,4000.0,143200.0,0.0,0.0,0.0
5607,遠雄港,TWSE,16.85,431006.0,7281702.0,0.0,0.0,0.0
5608,四維航,TWSE,8.94,123120.0,1098530.0,0.0,0.0,0.0
5706,鳳凰,TWSE,34.4,11300.0,388930.0,0.0,0.0,0.0
5871,中租-KY,TWSE,84.2,4252950.0,358277569.0,0.0,0.0,0.0
5880,合庫金,TWSE,16.5,5725989.0,94372375.0,0.0,0.0,0.0
5906,台南-KY,TWSE,7.9,4000.0,31900.0,0.0,0.0,0.0
5907,大洋-KY,TWSE,22.95,99001.0,2280023.0,0.0,0.0,0.0
6005,群益證,TWSE,11.5,3094891.0,35678690.0,0.0,0.0,0.0
6024,群益期,TWSE,44.25,235220.0,10405095.0,0.0,0.0,0.0
6108,競國,TWSE,28.1,245005.0,6866440.0,0.0,0.0,0.0
6112,邁達特,TWSE,29.2,56878.0,1660737.0,0.0,0.0,0.0
6115,鎰勝,TWSE,43.45,45045.0,1956360.0,0.0,0.0,0.0
6116,彩晶,TWSE,10.15,18837164.0,191834425.0,0.0,0.0,0.0
6117,迎廣,TWSE,17.6,57001.0,1012717.0,0.0,0.0,0.0
6120,達運,TWSE,34.65,7293308.0,253665964.0,0.0,0.0,0.0
6128,上福,TWSE,39.9,31151.0,1234394.0,0.0,0.0,0.0
6131,鈞泰,TWSE,18.9,1151654.0,21771442.0,0.0,0.0,0.0
6133,金橋,TWSE,10.3,7005.0,71900.0,0.0,0.0,0.0
6136,富爾特,TWSE,23.85,21006.0,500350.0,0.0,0.0,0.0
6139,亞翔,TWSE,33.25,664120.0,22163681.0,0.0,0.0,0.0
6141,柏承,TWSE,17.05,129400.0,2192408.0,0.0,0.0,0.0
6142,友勁,TWSE,7.93,218939.0,1746483.0,0.0,0.0,0.0
6145,勁永,TWSE,12.25,715132.0,8778815.0,0.0,0.0,0.0
6152,百一,TWSE,8.4,210623.0,1771634.0,0.0,0.0,0.0
6153,嘉聯益,TWSE,41.0,17714101.0,733540691.0,0.0,0.0,0.0
6155,鈞寶,TWSE,18.95,85015.0,1605681.0,0.0,0.0,0.0
6164,華興,TWSE,13.15,136336.0,1797564.0,0.0,0.0,0.0
6165,浪凡,TWSE,38.65,549353.0,21651257.0,0.0,0.0,0.0
6166,凌華,TWSE,62.4,55248.0,3440074.0,0.0,0.0,0.0
6168,宏齊,TWSE,20.55,1709745.0,35560857.0,0.0,0.0,0.0
6172,互億,TWSE,10.35,11462.0,118504.0,0.0,0.0,0.0
6176,瑞儀,TWSE,70.2,11761093.0,824975285.0,0.0,0.0,0.0
6177,達麗,TWSE,31.65,100067.0,3168380.0,0.0,0.0,0.0
6183,關貿,TWSE,31.0,91800.0,2847400.0,0.0,0.0,0.0
6184,大豐電,TWSE,33.95,17401.0,590942.0,0.0,0.0,0.0
6189,豐藝,TWSE,27.9,94350.0,2632400.0,0.0,0.0,0.0
6191,精成科,TWSE,13.45,8955682.0,121019735.0,0.0,0.0,0.0
6192,巨路,TWSE,55.5,100700.0,5610540.0,0.0,0.0,0.0
6196,帆宣,TWSE,37.9,784000.0,29564250.0,0.0,0.0,0.0
6197,佳必琪,TWSE,30.7,164564.0,5020430.0,0.0,0.0,0.0
6201,亞弘電,TWSE,28.9,13005.0,376394.0,0.0,0.0,0.0
6202,盛群,TWSE,71.7,1679620.0,119948740.0,0.0,0.0,0.0
6205,詮欣,TWSE,32.2,1272320.0,41270503.0,0.0,0.0,0.0
6206,飛捷,TWSE,80.3,63600.0,5126418.0,0.0,0.0,0.0
6209,今國光,TWSE,36.7,1618701.0,60033372.0,0.0,0.0,0.0
6213,聯茂,TWSE,64.8,1179515.0,75753861.0,0.0,0.0,0.0
6214,精誠,TWSE,58.2,382320.0,22258920.0,0.0,0.0,0.0
6215,和椿,TWSE,18.55,415003.0,7707702.0,0.0,0.0,0.0
6216,居易,TWSE,28.5,46101.0,1313781.0,0.0,0.0,0.0
6224,聚鼎,TWSE,55.4,64410.0,3569392.0,0.0,0.0,0.0
6225,天瀚,TWSE,0.0,1022.0,3390.0,0.0,0.0,0.0
6226,光鼎,TWSE,10.25,875955.0,8903736.0,0.0,0.0,0.0
6230,尼得科超眾,TWSE,97.2,401622.0,38928134.0,0.0,0.0,0.0
6235,華孚,TWSE,20.4,8953324.0,184937074.0,0.0,0.0,0.0
6239,力成,TWSE,86.9,2307701.0,201253087.0,0.0,0.0,0.0
6243,迅杰,TWSE,19.0,309445.0,5901405.0,0.0,0.0,0.0
6251,定穎,TWSE,11.95,554352.0,6591732.0,0.0,0.0,0.0
6257,矽格,TWSE,32.25,5722027.0,182924913.0,0.0,0.0,0.0
6269,台郡,TWSE,109.0,2793132.0,308766020.0,0.0,0.0,0.0
6271,同欣電,TWSE,139.5,1151040.0,162366100.0,0.0,0.0,0.0
6277,宏正,TWSE,83.2,237035.0,19758507.0,0.0,0.0,0.0
6278,台表科,TWSE,35.7,4406347.0,158133186.0,0.0,0.0,0.0
6281,全國電,TWSE,62.1,6150.0,382220.0,0.0,0.0,0.0
6282,康舒,TWSE,21.55,414051.0,8945074.0,0.0,0.0,0.0
6283,淳安,TWSE,55.0,5950843.0,317922696.0,0.0,0.0,0.0
6285,啟碁,TWSE,85.0,687380.0,58617900.0,0.0,0.0,0.0
6289,華上,TWSE,2.13,15240.0,32338.0,0.0,0.0,0.0
6405,悅城,TWSE,23.9,18004.0,430595.0,0.0,0.0,0.0
6409,旭隼,TWSE,507.0,30000.0,15238000.0,0.0,0.0,0.0
6412,群電,TWSE,60.0,622607.0,37217179.0,0.0,0.0,0.0
6414,樺漢,TWSE,464.0,408137.0,188505635.0,0.0,0.0,0.0
6415,矽力*-KY,TWSE,635.0,137200.0,87342000.0,0.0,0.0,0.0
6422,君耀-KY,TWSE,65.9,917841.0,61017621.0,0.0,0.0,0.0
6431,光麗-KY,TWSE,12.45,55000.0,682950.0,0.0,0.0,0.0
6442,光聖,TWSE,41.3,87000.0,3608700.0,0.0,0.0,0.0
6443,元晶,TWSE,10.6,1568821.0,16659679.0,0.0,0.0,0.0
6449,鈺邦,TWSE,51.5,5261719.0,263954076.0,0.0,0.0,0.0
6451,訊芯-KY,TWSE,120.0,2396520.0,281328139.0,0.0,0.0,0.0
6452,康友-KY,TWSE,394.0,570019.0,226579005.0,0.0,0.0,0.0
6456,GIS-KY,TWSE,207.0,5678035.0,1190134815.0,0.0,0.0,0.0
6464,台數科,TWSE,120.0,9160.0,1099040.0,0.0,0.0,0.0
6477,安集,TWSE,24.55,390570.0,9485200.0,0.0,0.0,0.0
6504,南六,TWSE,164.0,12000.0,1954500.0,0.0,0.0,0.0
6505,台塑化,TWSE,115.0,2557129.0,293300261.0,0.0,0.0,0.0
6525,捷敏-KY,TWSE,78.5,434199.0,34025821.0,0.0,0.0,0.0
6531,愛普*,TWSE,86.0,1591538.0,137739868.0,0.0,0.0,0.0
6533,晶心科,TWSE,105.5,117150.0,12352900.0,0.0,0.0,0.0
6541,泰福-KY,TWSE,75.1,137150.0,10392600.0,0.0,0.0,0.0
6552,易華電,TWSE,53.8,1695100.0,91710290.0,0.0,0.0,0.0
6573,虹揚-KY,TWSE,58.0,385010.0,22512985.0,0.0,0.0,0.0
6579,研揚,TWSE,92.4,30000.0,2772200.0,0.0,0.0,0.0
6582,申豐,TWSE,50.5,45010.0,2265704.0,0.0,0.0,0.0
6605,帝寶,TWSE,95.0,772690.0,73872385.0,0.0,0.0,0.0
8011,台通,TWSE,19.1,231160.0,4410890.0,0.0,0.0,0.0
8016,矽創,TWSE,79.5,227902.0,18186660.0,0.0,0.0,0.0
8021,尖點,TWSE,20.95,144588.0,3020326.0,0.0,0.0,0.0
8033,雷虎,TWSE,10.0,63850.0,640710.0,0.0,0.0,0.0
8039,台虹,TWSE,48.85,938659.0,46066153.0,0.0,0.0,0.0
8046,南電,TWSE,26.5,510260.0,13512362.0,0.0,0.0,0.0
8070,長華*,TWSE,142.0,75881.0,10809721.0,0.0,0.0,0.0
8072,陞泰,TWSE,21.45,34399.0,737538.0,0.0,0.0,0.0
8081,致新,TWSE,66.9,92099.0,6173181.0,0.0,0.0,0.0
8101,華冠,TWSE,3.8,162153.0,617446.0,0.0,0.0,0.0
8103,瀚荃,TWSE,31.25,75121.0,2351986.0,0.0,0.0,0.0
8105,凌巨,TWSE,19.35,9231830.0,180553250.0,0.0,0.0,0.0
8110,華東,TWSE,16.35,2938261.0,47891467.0,0.0,0.0,0.0
8112,至上,TWSE,31.3,3360379.0,106003236.0,0.0,0.0,0.0
8114,振樺電,TWSE,135.0,145483.0,19759171.0,0.0,0.0,0.0
8131,福懋科,TWSE,31.2,592300.0,18309439.0,0.0,0.0,0.0
8150,南茂,TWSE,26.5,7870779.0,208749915.0,0.0,0.0,0.0
8163,達方,TWSE,28.3,2219177.0,62917776.0,0.0,0.0,0.0
8201,無敵,TWSE,13.1,51009.0,660717.0,0.0,0.0,0.0
8210,勤誠,TWSE,42.3,130565.0,5588238.0,0.0,0.0,0.0
8213,志超,TWSE,32.1,234917.0,7518691.0,0.0,0.0,0.0
8215,明基材,TWSE,18.2,376334.0,6879940.0,0.0,0.0,0.0
8222,寶一,TWSE,22.65,922602.0,20727952.0,0.0,0.0,0.0
8249,菱光,TWSE,26.55,557579.0,14771719.0,0.0,0.0,0.0
8261,富鼎,TWSE,29.8,384832.0,11470069.0,0.0,0.0,0.0
8271,宇瞻,TWSE,38.15,212237.0,8099386.0,0.0,0.0,0.0
8341,日友,TWSE,237.5,168190.0,40187290.0,0.0,0.0,0.0
8374,羅昇,TWSE,29.6,588334.0,17544652.0,0.0,0.0,0.0
8404,百和興業-KY,TWSE,63.4,254244.0,16149292.0,0.0,0.0,0.0
8411,福貞-KY,TWSE,25.6,154385.0,3942802.0,0.0,0.0,0.0
8422,可寧衛*,TWSE,174.0,156600.0,27253196.0,0.0,0.0,0.0
8427,基勝-KY,TWSE,44.2,12100.0,535290.0,0.0,0.0,0.0
8429,金麗-KY,TWSE,24.2,209625.0,5084224.0,0.0,0.0,0.0
